District Name,District Code,Taluka Name,Taluka Code,Village Name,Village Code,DTV Code
સુરત,22,બારડોલી,12,વરાડ - 022,022,2212022
સુરત,22,બારડોલી,12,વાંકાનેર - 082,082,2212082
સુરત,22,બારડોલી,12,વાઘેચ સરભોણ - 076,076,2212076
સુરત,22,બારડોલી,12,વાઘેચા કડોદ - 006,006,2212006
સુરત,22,બારડોલી,12,વાસકુઈ - 036,036,2212036
સુરત,22,બારડોલી,12,શિંગોદ - 015,015,2212015
સુરત,22,બારડોલી,12,સેજવાડ - 065,065,2212065
સુરત,22,બારડોલી,12,સમથાણ - 017,017,2212017
સુરત,22,બારડોલી,12,સરેડી - 061,061,2212061
સુરત,22,બારડોલી,12,સરભોણ - 069,069,2212069
સુરત,22,બારડોલી,12,સુરાલી - 038,038,2212038
સુરત,22,બારડોલી,12,સાંકરી - 029,029,2212029
સુરત,22,બારડોલી,12,હરીપુરા - 009,009,2212009
સુરત,22,બારડોલી,12,હીંડોલીયા - 063,063,2212063
સુરત,22,મહુવા,15,અંધાત્રી - 018,018,2215018
સુરત,22,મહુવા,15,અનાવલ - 067,067,2215067
સુરત,22,મહુવા,15,અમરોલી - 011,011,2215011
સુરત,22,મહુવા,15,અલગટ - 044,044,2215044
સુરત,22,મહુવા,15,આંગલધરા - 069,069,2215069
સુરત,22,મહુવા,15,આમચક - 014,014,2215014
સુરત,22,મહુવા,15,ઉમરા - 059,059,2215059
સુરત,22,મહુવા,15,ઓંડચ - 015,015,2215015
સુરત,22,મહુવા,15,કઢૈયા - 043,043,2215043
સુરત,22,મહુવા,15,કુંભકોતર - 060,060,2215060
સુરત,22,મહુવા,15,કરચેલીયા - 030,030,2215030
સુરત,22,મહુવા,15,કવીઠા - 013,013,2215013
સુરત,22,મહુવા,15,કાંકરીયા - 050,050,2215050
સુરત,22,મહુવા,15,કાછલ - 028,028,2215028
સુરત,22,મહુવા,15,કાદીયા - 027,027,2215027
સુરત,22,મહુવા,15,કાની - 001,001,2215001
સુરત,22,મહુવા,15,કોદાદા - 021,021,2215021
સુરત,22,મહુવા,15,કોષ - 068,068,2215068
સુરત,22,મહુવા,15,ખંડાલ - 026,026,2215026
સુરત,22,મહુવા,15,ખરવાણ - 040,040,2215040
સુરત,22,મહુવા,15,ગુણસવેલ - 046,046,2215046
સુરત,22,મહુવા,15,ગાંગડીયા - 061,061,2215061
સુરત,22,મહુવા,15,ગોપલા - 038,038,2215038
સુરત,22,મહુવા,15,ઘડોઈ - 039,039,2215039
સુરત,22,મહુવા,15,જોળ - 009,009,2215009
સુરત,22,મહુવા,15,ઝેરવાવરા - 041,041,2215041
સુરત,22,મહુવા,15,ડુંગરી - 031,031,2215031
સુરત,22,મહુવા,15,ઢુંઢેસા - 004,004,2215004
સુરત,22,મહુવા,15,તરકાણી - 066,066,2215066
સુરત,22,મહુવા,15,તરસાડી - 002,002,2215002
સુરત,22,મહુવા,15,દેદવાસણ - 037,037,2215037
સુરત,22,મહુવા,15,ધામકડી - 057,057,2215057
સુરત,22,મહુવા,15,ધોળીકુઈ - 025,025,2215025
સુરત,22,મહુવા,15,નરડા - 022,022,2215022
સુરત,22,મહુવા,15,નળધરા - 029,029,2215029
સુરત,22,મહુવા,15,નિહાલી - 024,024,2215024
સુરત,22,મહુવા,15,પથરોણ - 003,003,2215003
સુરત,22,મહુવા,15,પુના - 055,055,2215055
સુરત,22,મહુવા,15,ફુલવાડી - 036,036,2215036
સુરત,22,મહુવા,15,બુટવાડા - 054,054,2215054
સુરત,22,મહુવા,15,બુધલેશ્વર - 016,016,2215016
સુરત,22,મહુવા,15,બામણીયા - 042,042,2215042
સુરત,22,મહુવા,15,બારતાડ - 034,034,2215034
સુરત,22,મહુવા,15,બીલખડી - 035,035,2215035
સુરત,22,મહુવા,15,બોરીયા - 005,005,2215005
સુરત,22,મહુવા,15,ભોરીયા - 052,052,2215052
સુરત,22,મહુવા,15,મુડત - 017,017,2215017
સુરત,22,મહુવા,15,મહ્ડી - 006,006,2215006
સુરત,22,મહુવા,15,મહુવરીયા - 064,064,2215064
સુરત,22,મહુવા,15,મહુવા - 008,008,2215008
સુરત,22,મહુવા,15,માછીસાદડા - 056,056,2215056
સુરત,22,મહુવા,15,મીયાંપુર - 020,020,2215020
સુરત,22,મહુવા,15,રાણત - 010,010,2215010
સુરત,22,મહુવા,15,લસણપોર - 062,062,2215062
સુરત,22,મહુવા,15,વડીયા - 032,032,2215032
સુરત,22,મહુવા,15,વેલણપુર - 047,047,2215047
સુરત,22,મહુવા,15,વલવાડા - 058,058,2215058
સુરત,22,મહુવા,15,વસરાઈ - 053,053,2215053
સુરત,22,મહુવા,15,વહેવલ - 065,065,2215065
સુરત,22,મહુવા,15,વાંક - 045,045,2215045
સુરત,22,મહુવા,15,વાઘેશ્વર - 048,048,2215048
સુરત,22,મહુવા,15,વાછાવાડ - 023,023,2215023
સુરત,22,મહુવા,15,વાંસકુઈ - 033,033,2215033
સુરત,22,મહુવા,15,શંકર તલાવડી - 007,007,2215007
સુરત,22,મહુવા,15,શેખપુર - 019,019,2215019
સુરત,22,મહુવા,15,સણવલ્લા - 049,049,2215049
સુરત,22,મહુવા,15,સેવાસણ - 012,012,2215012
સુરત,22,મહુવા,15,સાંબા - 051,051,2215051
સુરત,22,મહુવા,15,હળદવા - 063,063,2215063
સુરત,22,અડાજણ,16,અડાજણ - 001,001,2216001
સુરત,22,અડાજણ,16,આસરમા - 067,067,2216067
સુરત,22,અડાજણ,16,ઈચ્છાપોર - 019,019,2216019
સુરત,22,અડાજણ,16,ઓખા - 066,066,2216066
સુરત,22,અડાજણ,16,ચીચી - 065,065,2216065
સુરત,22,અડાજણ,16,જહાંગીરપુરા - 008,008,2216008
સુરત,22,અડાજણ,16,જહાંગીરાબાદ - 009,009,2216009
સુરત,22,અડાજણ,16,પાલ - 041,041,2216041
સુરત,22,અડાજણ,16,પાલણપોર - 040,040,2216040
સુરત,22,અડાજણ,16,ભેસાણ - 011,011,2216011
સુરત,22,અડાજણ,16,ભાટપોર - 025,025,2216025
સુરત,22,અડાજણ,16,ભાઠા - 018,018,2216018
સુરત,22,અડાજણ,16,વણકલા - 002,002,2216002
સુરત,22,અડાજણ,16,વિહેલ - 003,003,2216003
સુરત,22,કતારગામ,17,અઠવા - 028,028,2217028
સુરત,22,કતારગામ,17,અમરોલી - 063,063,2217063
સુરત,22,કતારગામ,17,ઉત્રાણ - 064,064,2217064
સુરત,22,કતારગામ,17,ઉમરવાડા - 026,026,2217026
સુરત,22,કતારગામ,17,કતારગામ - 023,023,2217023
સુરત,22,કતારગામ,17,કોસાડ - 037,037,2217037
સુરત,22,કતારગામ,17,છાપરાભાઠા - 039,039,2217039
સુરત,22,કતારગામ,17,ટુંકી - 022,022,2217022
સુરત,22,કતારગામ,17,ડભોલી - 033,033,2217033
સુરત,22,કતારગામ,17,પીસાદ - 010,010,2217010
સુરત,22,કતારગામ,17,રાંદેર - 013,013,2217013
સુરત,22,કતારગામ,17,વેડ - 032,032,2217032
સુરત,22,કતારગામ,17,વરીયાવ - 036,036,2217036
સુરત,22,કતારગામ,17,સીંગણપોર - 021,021,2217021
સુરત,22,પુણા,18,કઠોદરા - 069,069,2218069
સુરત,22,પુણા,18,કુંભારીયા - 031,031,2218031
સુરત,22,પુણા,18,કરંજ - 005,005,2218005
સુરત,22,પુણા,18,કાપોદ્રા - 027,027,2218027
સુરત,22,પુણા,18,ખડસદ - 068,068,2218068
સુરત,22,પુણા,18,નવાગામ - 025,025,2218025
સુરત,22,પુણા,18,નાનાવરાછા - 004,004,2218004
સુરત,22,પુણા,18,પુણા - 043,043,2218043
સુરત,22,પુણા,18,પાસોદરા - 041,041,2218041
સુરત,22,પુણા,18,ફુલપાડા - 034,034,2218034
સુરત,22,પુણા,18,મગોબ - 014,014,2218014
સુરત,22,પુણા,18,લસકાણા - 038,038,2218038
સુરત,22,પુણા,18,સણીયા હેમાદ - 067,067,2218067
સુરત,22,પુણા,18,સરથાણા - 065,065,2218065
સુરત,22,પુણા,18,સારોલી - 066,066,2218066
સુરત,22,પુણા,18,સીમાડા - 042,042,2218042
સુરત,22,ઉધના,19,આંજણા - 007,007,2219007
સુરત,22,ઉધના,19,ઉધના - 024,024,2219024
સુરત,22,ઉધના,19,ઉન - 061,061,2219061
સુરત,22,ઉધના,19,ઊંબેર - 074,074,2219074
સુરત,22,ઉધના,19,કનસાડ - 076,076,2219076
સુરત,22,ઉધના,19,ગભેણી - 062,062,2219062
સુરત,22,ઉધના,19,ગોડાદરા - 050,050,2219050
સુરત,22,ઉધના,19,ડુંભાલ - 015,015,2219015
સુરત,22,ઉધના,19,ડીંડોલી - 031,031,2219031
સુરત,22,ઉધના,19,તલંગપોર - 075,075,2219075
સુરત,22,ઉધના,19,પરવટ - 044,044,2219044
સુરત,22,ઉધના,19,પાંડેસરા - 016,016,2219016
સુરત,22,ઉધના,19,પારડી કણદે - 071,071,2219071
સુરત,22,ઉધના,19,પાલી - 077,077,2219077
સુરત,22,ઉધના,19,ભેદવાડ - 017,017,2219017
સુરત,22,ઉધના,19,ભેસ્તાન - 020,020,2219020
સુરત,22,ઉધના,19,લીંબાયત - 030,030,2219030
સુરત,22,ઉધના,19,સચીન - 078,078,2219078
સુરત,22,ઉધના,19,સોનારી - 057,057,2219057
સુરત,22,મજુરા,20,અલથાણ - 002,002,2220002
સુરત,22,મજુરા,20,આભવા - 052,052,2220052
સુરત,22,મજુરા,20,ઉમરા - 011,011,2220011
સુરત,22,મજુરા,20,ખજોદ - 059,059,2220059
સુરત,22,મજુરા,20,ખટોદરા - 006,006,2220006
સુરત,22,મજુરા,20,ગવીયર - 046,046,2220046
સુરત,22,મજુરા,20,જીઆવ - 058,058,2220058
સુરત,22,મજુરા,20,ડુમસ - 053,053,2220053
સુરત,22,મજુરા,20,પીપલોદ - 012,012,2220012
સુરત,22,મજુરા,20,બુડીયા - 035,035,2220035
સુરત,22,મજુરા,20,બમરોલી - 018,018,2220018
સુરત,22,મજુરા,20,ભટાર - 003,003,2220003
સુરત,22,મજુરા,20,ભરથાણા વેસુ - 049,049,2220049
સુરત,22,મજુરા,20,ભીમપોર - 060,060,2220060
સુરત,22,મજુરા,20,ભીમરાડ - 056,056,2220056
સુરત,22,મજુરા,20,મગદલ્લા - 047,047,2220047
સુરત,22,મજુરા,20,મજુરા - 029,029,2220029
સુરત,22,મજુરા,20,રૂંઢ - 048,048,2220048
સુરત,22,મજુરા,20,વડોદ - 019,019,2220019
સુરત,22,મજુરા,20,વેસુ - 051,051,2220051
સુરત,22,મજુરા,20,વાંટા - 045,045,2220045
સુરત,22,મજુરા,20,સરસાણા - 055,055,2220055
સુરત,22,મજુરા,20,સુલતાનાબાદ - 054,054,2220054
સુરત,22,અબ્રામા,21,અબ્રામા - 017,017,2221017
સુરત,22,અબ્રામા,21,ઉમરા - 102,102,2221102
સુરત,22,અબ્રામા,21,કઠોર - 070,070,2221070
સુરત,22,અબ્રામા,21,ગોથાણ - 101,101,2221101
સુરત,22,અબ્રામા,21,ભરથાણા કોસાડ - 006,006,2221006
સુરત,22,અબ્રામા,21,ભાદા - 018,018,2221018
સુરત,22,અબ્રામા,21,મોટા વરાછા - 038,038,2221038
સુરત,22,અબ્રામા,21,વેલંજા - 016,016,2221016
સુરત,22,અબ્રામા,21,વસવારી - 100,100,2221100
સુરત,22,અબ્રામા,21,વાલક - 039,039,2221039
સુરત,22,અબ્રામા,21,સેગવા સ્યાદલા - 099,099,2221099
ડાંગ,23,ડાંગ-આહવા,01,અંજનકૂંડ - 224,224,2301224
ડાંગ,23,ડાંગ-આહવા,01,આંબાડીયા - 284,284,2301284
ડાંગ,23,ડાંગ-આહવા,01,આહવા - 062,062,2301062
ડાંગ,23,ડાંગ-આહવા,01,ઈસદર - 141,141,2301141
ડાંગ,23,ડાંગ-આહવા,01,ઈસદર(બોરખલ) - 208,208,2301208
ડાંગ,23,ડાંગ-આહવા,01,ઉખાટિયા - 254,254,2301254
ડાંગ,23,ડાંગ-આહવા,01,ઉંમરપાડા - 249,249,2301249
ડાંગ,23,ડાંગ-આહવા,01,ઉમર્યા - 285,285,2301285
ડાંગ,23,ડાંગ-આહવા,01,કડમાળ(ગડડસેજા) - 215,215,2301215
ડાંગ,23,ડાંગ-આહવા,01,કુતરનાચ્યા - 190,190,2301190
ડાંગ,23,ડાંગ-આહવા,01,કમદયાવન - 178,178,2301178
ડાંગ,23,ડાંગ-આહવા,01,કરંજડી(ગડદસેજા) - 180,180,2301180
ડાંગ,23,ડાંગ-આહવા,01,કરાડીઆંબા - 216,216,2301216
ડાંગ,23,ડાંગ-આહવા,01,કલમવિહીર - 168,168,2301168
ડાંગ,23,ડાંગ-આહવા,01,કામદ - 253,253,2301253
ડાંગ,23,ડાંગ-આહવા,01,કાસવદહાડ - 186,186,2301186
ડાંગ,23,ડાંગ-આહવા,01,કાહડોળઘોડી - 259,259,2301259
ડાંગ,23,ડાંગ-આહવા,01,કોટબા - 118,118,2301118
ડાંગ,23,ડાંગ-આહવા,01,કોટમદર - 308,308,2301308
ડાંગ,23,ડાંગ-આહવા,01,કોસબિયા - 225,225,2301225
ડાંગ,23,ડાંગ-આહવા,01,ખાપરી - 205,205,2301205
ડાંગ,23,ડાંગ-આહવા,01,ગડદ - 212,212,2301212
ડાંગ,23,ડાંગ-આહવા,01,ગુંદીયા - 302,302,2301302
ડાંગ,23,ડાંગ-આહવા,01,ગલકૂંડ - 280,280,2301280
ડાંગ,23,ડાંગ-આહવા,01,ગાડવિહીર - 219,219,2301219
ડાંગ,23,ડાંગ-આહવા,01,ગાઢવી - 100,100,2301100
ડાંગ,23,ડાંગ-આહવા,01,ગાયખાસ - 206,206,2301206
ડાંગ,23,ડાંગ-આહવા,01,ગારમાળ - 209,209,2301209
ડાંગ,23,ડાંગ-આહવા,01,ગોટિયામાળ - 304,304,2301304
ડાંગ,23,ડાંગ-આહવા,01,ગોળસ્ટા - 188,188,2301188
ડાંગ,23,ડાંગ-આહવા,01,ગૌંડલ઼વિહીર - 164,164,2301164
ડાંગ,23,ડાંગ-આહવા,01,ગૌયૉ - 142,142,2301142
ડાંગ,23,ડાંગ-આહવા,01,ઘુબીટા - 138,138,2301138
ડાંગ,23,ડાંગ-આહવા,01,ઘોઘલી - 159,159,2301159
ડાંગ,23,ડાંગ-આહવા,01,ચનખલ - 139,139,2301139
ડાંગ,23,ડાંગ-આહવા,01,ચવડવેલ - 185,185,2301185
ડાંગ,23,ડાંગ-આહવા,01,ચિકટીયા - 143,143,2301143
ડાંગ,23,ડાંગ-આહવા,01,ચીખલી(સામગહાનસેજા) - 246,246,2301246
ડાંગ,23,ડાંગ-આહવા,01,ચીંચ઼ધરા - 217,217,2301217
ડાંગ,23,ડાંગ-આહવા,01,ચીચપાડા(ગલકૂંડ) - 279,279,2301279
ડાંગ,23,ડાંગ-આહવા,01,ચીંચલી - 222,222,2301222
ડાંગ,23,ડાંગ-આહવા,01,ચીરાપાડા - 263,263,2301263
ડાંગ,23,ડાંગ-આહવા,01,ચૌક્યા - 184,184,2301184
ડાંગ,23,ડાંગ-આહવા,01,જવતાળા - 210,210,2301210
ડાંગ,23,ડાંગ-આહવા,01,જાખાના - 278,278,2301278
ડાંગ,23,ડાંગ-આહવા,01,જામદર - 288,288,2301288
ડાંગ,23,ડાંગ-આહવા,01,જામનવિહીર - 140,140,2301140
ડાંગ,23,ડાંગ-આહવા,01,જામલાપાડા(ગાઢવીસેજ - 101,101,2301101
ડાંગ,23,ડાંગ-આહવા,01,જોગબારી - 305,305,2301305
ડાંગ,23,ડાંગ-આહવા,01,ટેમ્બ્રુનઘર્ટા - 228,228,2301228
ડાંગ,23,ડાંગ-આહવા,01,ટાકલીપાડા(પીપલાઈદ - 171,171,2301171
ડાંગ,23,ડાંગ-આહવા,01,ટાકલીપાડા(બોરખલસેજ - 250,250,2301250
ડાંગ,23,ડાંગ-આહવા,01,ડોન - 223,223,2301223
ડાંગ,23,ડાંગ-આહવા,01,થોરપાડા - 177,177,2301177
ડાંગ,23,ડાંગ-આહવા,01,દાવદહાડ - 145,145,2301145
ડાંગ,23,ડાંગ-આહવા,01,દિવાનટેમ્બ્રુન - 102,102,2301102
ડાંગ,23,ડાંગ-આહવા,01,ધૂડા - 136,136,2301136
ડાંગ,23,ડાંગ-આહવા,01,ધૂમખલ - 277,277,2301277
ડાંગ,23,ડાંગ-આહવા,01,ધૂલચોંડ - 153,153,2301153
ડાંગ,23,ડાંગ-આહવા,01,ધવલીદોડ - 137,137,2301137
ડાંગ,23,ડાંગ-આહવા,01,નડગખાદી - 144,144,2301144
ડાંગ,23,ડાંગ-આહવા,01,નાંદનપેડા - 183,183,2301183
ડાંગ,23,ડાંગ-આહવા,01,નિરગુડમાળ - 260,260,2301260
ડાંગ,23,ડાંગ-આહવા,01,નીમપાડા - 220,220,2301220
ડાંગ,23,ડાંગ-આહવા,01,નીલશાક્યા - 160,160,2301160
ડાંગ,23,ડાંગ-આહવા,01,પાંડવા - 182,182,2301182
ડાંગ,23,ડાંગ-આહવા,01,પાયરપાડા - 287,287,2301287
ડાંગ,23,ડાંગ-આહવા,01,પીંપરી - 146,146,2301146
ડાંગ,23,ડાંગ-આહવા,01,પીપલઘોડી - 165,165,2301165
ડાંગ,23,ડાંગ-આહવા,01,પીપલપાડા(ગલકૂંડ) - 281,281,2301281
ડાંગ,23,ડાંગ-આહવા,01,પીપલ્યામાળ - 161,161,2301161
ડાંગ,23,ડાંગ-આહવા,01,બરડપાણી - 306,306,2301306
ડાંગ,23,ડાંગ-આહવા,01,બરમ્યાવડ - 303,303,2301303
ડાંગ,23,ડાંગ-આહવા,01,બારીપાડા - 264,264,2301264
ડાંગ,23,ડાંગ-આહવા,01,બીલમાળ - 252,252,2301252
ડાંગ,23,ડાંગ-આહવા,01,બોરખેત - 162,162,2301162
ડાંગ,23,ડાંગ-આહવા,01,બોરખલ - 227,227,2301227
ડાંગ,23,ડાંગ-આહવા,01,બોરીગાંવઠા(શામગહાન - 247,247,2301247
ડાંગ,23,ડાંગ-આહવા,01,ભૂરાપાણી - 276,276,2301276
ડાંગ,23,ડાંગ-આહવા,01,ભવાનદ઼ગડ - 156,156,2301156
ડાંગ,23,ડાંગ-આહવા,01,ભાપખલ - 275,275,2301275
ડાંગ,23,ડાંગ-આહવા,01,ભીસ્યા - 163,163,2301163
ડાંગ,23,ડાંગ-આહવા,01,મૂલચૌંડ - 158,158,2301158
ડાંગ,23,ડાંગ-આહવા,01,મહારદર - 221,221,2301221
ડાંગ,23,ડાંગ-આહવા,01,મહારાઈચૌંડ - 248,248,2301248
ડાંગ,23,ડાંગ-આહવા,01,મહાલપાડા - 166,166,2301166
ડાંગ,23,ડાંગ-આહવા,01,માદલબારી - 213,213,2301213
ડાંગ,23,ડાંગ-આહવા,01,માલેગાંવ - 307,307,2301307
ડાંગ,23,ડાંગ-આહવા,01,મોગરા - 181,181,2301181
ડાંગ,23,ડાંગ-આહવા,01,મોટાચ઼ર્યા - 257,257,2301257
ડાંગ,23,ડાંગ-આહવા,01,મોટી દભાસ - 261,261,2301261
ડાંગ,23,ડાંગ-આહવા,01,મોરઝીરા - 211,211,2301211
ડાંગ,23,ડાંગ-આહવા,01,મોહપાડા(ગલકૂંડ) - 282,282,2301282
ડાંગ,23,ડાંગ-આહવા,01,રાનપાડા - 290,290,2301290
ડાંગ,23,ડાંગ-આહવા,01,રાવચૌંડ - 207,207,2301207
ડાંગ,23,ડાંગ-આહવા,01,લહાનચ઼ર્યા - 258,258,2301258
ડાંગ,23,ડાંગ-આહવા,01,લહાનદભાસ - 262,262,2301262
ડાંગ,23,ડાંગ-આહવા,01,લીંગા - 226,226,2301226
ડાંગ,23,ડાંગ-આહવા,01,વકાર્યા - 256,256,2301256
ડાંગ,23,ડાંગ-આહવા,01,વંજારઘોડી - 170,170,2301170
ડાંગ,23,ડાંગ-આહવા,01,વનાર - 283,283,2301283
ડાંગ,23,ડાંગ-આહવા,01,વાકી - 286,286,2301286
ડાંગ,23,ડાંગ-આહવા,01,વાંગણ - 155,155,2301155
ડાંગ,23,ડાંગ-આહવા,01,વાંઝીટેમ્બ્રુન - 179,179,2301179
ડાંગ,23,ડાંગ-આહવા,01,વાડયાવન - 175,175,2301175
ડાંગ,23,ડાંગ-આહવા,01,વાયદૂન - 214,214,2301214
ડાંગ,23,ડાંગ-આહવા,01,વાંવદા - 189,189,2301189
ડાંગ,23,ડાંગ-આહવા,01,વાસુર્ણા - 230,230,2301230
ડાંગ,23,ડાંગ-આહવા,01,વિહીરઆંબા - 251,251,2301251
ડાંગ,23,ડાંગ-આહવા,01,શામગહાન - 289,289,2301289
ડાંગ,23,ડાંગ-આહવા,01,સુકમાળ - 117,117,2301117
ડાંગ,23,ડાંગ-આહવા,01,સતી - 157,157,2301157
ડાંગ,23,ડાંગ-આહવા,01,સુંદા - 187,187,2301187
ડાંગ,23,ડાંગ-આહવા,01,સેન્દ્રીઆંબા - 167,167,2301167
ડાંગ,23,ડાંગ-આહવા,01,સાદડવિહીર - 172,172,2301172
ડાંગ,23,ડાંગ-આહવા,01,સાપુતારા - 309,309,2301309
ડાંગ,23,ડાંગ-આહવા,01,સિનબંધ - 255,255,2301255
ડાંગ,23,ડાંગ-આહવા,01,સોનગીર - 229,229,2301229
ડાંગ,23,ડાંગ-આહવા,01,સોનુનીયા - 301,301,2301301
ડાંગ,23,ડાંગ-આહવા,01,હનવંતચૌંડ - 116,116,2301116
ડાંગ,23,ડાંગ-આહવા,01,હનવતપાડા(ચીંચલીસેજ - 218,218,2301218
ડાંગ,23,ડાંગ-આહવા,01,હુંબાપાડા - 300,300,2301300
ડાંગ,23,ડાંગ-આહવા,01,હારપાડા - 174,174,2301174
ડાંગ,23,વઘઇ,02,આંબાપાડા(વઘઈ) - 194,194,2302194
ડાંગ,23,વઘઇ,02,આંબાપાડા(સાકરપાતળ - 245,245,2302245
ડાંગ,23,વઘઇ,02,આંમસરવ઼લણ - 154,154,2302154
ડાંગ,23,વઘઇ,02,આહેરડી - 244,244,2302244
ડાંગ,23,વઘઇ,02,ઉગા(રંભાસસેજા) - 195,195,2302195
ડાંગ,23,વઘઇ,02,એંજિનપાડા(કોલબાર઼ - 029,029,2302029
ડાંગ,23,વઘઇ,02,કુકડનખી - 113,113,2302113
ડાંગ,23,વઘઇ,02,કુડકસ - 112,112,2302112
ડાંગ,23,વઘઇ,02,કૂંડા - 238,238,2302238
ડાંગ,23,વઘઇ,02,કુમારબંધ - 243,243,2302243
ડાંગ,23,વઘઇ,02,કલમખેત - 069,069,2302069
ડાંગ,23,વઘઇ,02,કુશમાળ - 068,068,2302068
ડાંગ,23,વઘઇ,02,કાકરદા - 063,063,2302063
ડાંગ,23,વઘઇ,02,કાંચનપાડા - 297,297,2302297
ડાંગ,23,વઘઇ,02,કાલીબેલ - 026,026,2302026
ડાંગ,23,વઘઇ,02,કોયલીપાડા - 067,067,2302067
ડાંગ,23,વઘઇ,02,કોસીમદા - 003,003,2302003
ડાંગ,23,વઘઇ,02,કોસીમપાતળ - 111,111,2302111
ડાંગ,23,વઘઇ,02,ખાતળ - 060,060,2302060
ડાંગ,23,વઘઇ,02,ખીરમાણી - 236,236,2302236
ડાંગ,23,વઘઇ,02,ખોપરીઆંબા - 035,035,2302035
ડાંગ,23,વઘઇ,02,ગુંજપેડા - 104,104,2302104
ડાંગ,23,વઘઇ,02,ગૂંદવહળ - 273,273,2302273
ડાંગ,23,વઘઇ,02,ગીરા - 109,109,2302109
ડાંગ,23,વઘઇ,02,ગોદડીયા - 082,082,2302082
ડાંગ,23,વઘઇ,02,ઘોડવહળ - 293,293,2302293
ડાંગ,23,વઘઇ,02,ઘોડી - 105,105,2302105
ડાંગ,23,વઘઇ,02,ચિકાર(ઝાવડાસેજા) - 107,107,2302107
ડાંગ,23,વઘઇ,02,ચિકાર(રંભાસસેજા) - 232,232,2302232
ડાંગ,23,વઘઇ,02,ચિખલા(કાલીબેલસેજા - 037,037,2302037
ડાંગ,23,વઘઇ,02,ચીખલદા - 241,241,2302241
ડાંગ,23,વઘઇ,02,ચીચીનાગાંવ઼ઠા - 114,114,2302114
ડાંગ,23,વઘઇ,02,ચીચૌંડ - 268,268,2302268
ડાંગ,23,વઘઇ,02,જામનપાડા - 064,064,2302064
ડાંગ,23,વઘઇ,02,જામલાપાડા - 199,199,2302199
ડાંગ,23,વઘઇ,02,ઝાવડા - 065,065,2302065
ડાંગ,23,વઘઇ,02,ટેકપાડા - 033,033,2302033
ડાંગ,23,વઘઇ,02,ડુંગરડા - 311,311,2302311
ડાંગ,23,વઘઇ,02,ડોકપાતળ - 197,197,2302197
ડાંગ,23,વઘઇ,02,ઢ઼ાઢરા - 115,115,2302115
ડાંગ,23,વઘઇ,02,દગડપાડા - 235,235,2302235
ડાંગ,23,વઘઇ,02,દગડીઆંબા - 151,151,2302151
ડાંગ,23,વઘઇ,02,દગૂનિયા - 270,270,2302270
ડાંગ,23,વઘઇ,02,દરડી - 001,001,2302001
ડાંગ,23,વઘઇ,02,દરાપાડા - 274,274,2302274
ડાંગ,23,વઘઇ,02,દેવીપાડા - 198,198,2302198
ડાંગ,23,વઘઇ,02,દાબદર(વઘઇ) - 110,110,2302110
ડાંગ,23,વઘઇ,02,દિવડયાવન - 036,036,2302036
ડાંગ,23,વઘઇ,02,દોડીપાડા - 149,149,2302149
ડાંગ,23,વઘઇ,02,ધાંગડી - 266,266,2302266
ડાંગ,23,વઘઇ,02,ધોધલપાડા - 106,106,2302106
ડાંગ,23,વઘઇ,02,નડગચોંડ - 292,292,2302292
ડાંગ,23,વઘઇ,02,નાનાપાડા - 242,242,2302242
ડાંગ,23,વઘઇ,02,નિમ્બારપાડા - 294,294,2302294
ડાંગ,23,વઘઇ,02,પાંઢરમાળ - 032,032,2302032
ડાંગ,23,વઘઇ,02,પાતળી - 061,061,2302061
ડાંગ,23,વઘઇ,02,બરડા - 150,150,2302150
ડાંગ,23,વઘઇ,02,બરડા(માનમોડીસેજા) - 271,271,2302271
ડાંગ,23,વઘઇ,02,બાજ - 201,201,2302201
ડાંગ,23,વઘઇ,02,બારખાંધ્યા - 233,233,2302233
ડાંગ,23,વઘઇ,02,બોંડારમાળ - 295,295,2302295
ડાંગ,23,વઘઇ,02,બોરદહાડ - 265,265,2302265
ડાંગ,23,વઘઇ,02,બોરપાડા - 193,193,2302193
ડાંગ,23,વઘઇ,02,બોરીગાંવઠા(વઘઈ) - 108,108,2302108
ડાંગ,23,વઘઇ,02,ભૂજાડ - 027,027,2302027
ડાંગ,23,વઘઇ,02,ભેંડમાળ - 191,191,2302191
ડાંગ,23,વઘઇ,02,ભદરપાડા - 269,269,2302269
ડાંગ,23,વઘઇ,02,ભુરભેંડી - 234,234,2302234
ડાંગ,23,વઘઇ,02,ભવાડી - 147,147,2302147
ડાંગ,23,વઘઇ,02,ભેંસ઼કાતરી - 028,028,2302028
ડાંગ,23,વઘઇ,02,ભાલખેત - 034,034,2302034
ડાંગ,23,વઘઇ,02,ભૌંગડિયા - 030,030,2302030
ડાંગ,23,વઘઇ,02,મુરંબી - 291,291,2302291
ડાંગ,23,વઘઇ,02,મલીન - 152,152,2302152
ડાંગ,23,વઘઇ,02,માછળી - 059,059,2302059
ડાંગ,23,વઘઇ,02,માનમોડી - 296,296,2302296
ડાંગ,23,વઘઇ,02,મોટા માળુંગા - 299,299,2302299
ડાંગ,23,વઘઇ,02,મોટી દાબદર - 204,204,2302204
ડાંગ,23,વઘઇ,02,રંભાસ - 200,200,2302200
ડાંગ,23,વઘઇ,02,લવારિયા - 192,192,2302192
ડાંગ,23,વઘઇ,02,લહાનદાબદર - 203,203,2302203
